Word,alternate-spellings,transliteration,Gloss,Strongs,frequency
"συζητητής, -οῦ, ὁ",,suzētētēs,"disputer, debater",4804,1
"συζυγία, ἡ",,suzugia,"a pair, a yoke of animals",,
"σύζυγος, -ου, ὁ",,suzugos,"comrade, fellow worker, colleague",4805,1
συζωοποιέω,,suzōopoieō,"make alive together with someone, make alive together with",4806,2
"συκάμινος, -ου, ἡ",,sukaminos,"mulberry tree, sycamore tree",4807,1
"συκῆ, -ῆς, ἡ",,sukē,смоковница,4808,16
"συκομορέα, -ας, ἡ",,sukomorea,sycamore tree or fig mulberry tree,,1
"συκομωραία, -ας, ἡ",,sukomōraia,sycamore tree,4809,1
"σῦκον, -ου, τό",,sukon,fig,4810,4
συκοφαντέω,,sukophanteō,"acuse falsely, defraud, cheat, accuse falsely",4811,2
συλαγωγέω,,sulagōgeō,"make captive of, carry off as spoil, plunder",4812,1
συλάω,,sulaō,"rob, plunder",4813,1
"συλλαβή, -ας, ἡ",,sullabē,"several letters combined (grammar), a chord (music), pregnancy",,
συλλαλέω,,sullaleō,"talk with, discuss",4814,6
συλλαμβάνω,,sullambanō,"хватать, задержать, забеременеть",4815,16
συλλέγω,,sullegō,"collect, gather",4816,8
συλλογίζομαι,,sullogizomai,"reason, discuss, debate",4817,1
συλλυπέομαι,,sullupeomai,"be deeply grieved, feel sorry for, am grieved",4818,1
συμβαίνω,,sumbainō,"come together, come to pass, happen, occur",4819,8
συμβάλλω,,sumballō,"discuss, consider, meet with, ponder, encounter, confer or dispute with",4820,6
συμβασιλεύω,,sumbasileuō,"rule (as king) with someone, reign together with",4821,2
συμβιβάζω,,sumbibazō,"hold together, instruct, unite, prove",4822,6
συμβουλεύω,,sumbouleuō,"plot, advise, give advice",4823,5
"συμβούλιον, -ου, τό",,sumboulion,"counsel, council, advice",4824,8
"σύμβουλος, -ου, ὁ",,sumboulos,"adviser, counsellor, counselor",4825,1
"Συμεών, ὁ",,Sumeōn,"Simeon, Simeon",4826,7
"συμμαθητής, ὁ",,summathētēs,fellow disciple,4827,1
συμμαρτυρέω,,summartureō,"bear witness with, confirm, bear witness together with",4828,3
συμμερίζομαι,,summerizomai,"partake with, have a share in (middle)",4829,1
συμμέτοχος,,summetochos,"sharing with, partaking with, jointly partaking",4830,2
"συμμιμητής, -οῦ, ὁ",,summimētēs,"fellow imitator, joint imitator",4831,1
συμμορφίζομαι,,summorphizomai,"conform to, take on the same form as",,
"σύμμορφος, -ον",,summorphos,"similar in form, similar, conformed to",4832,2
συμμορφόω,,summorphoō,"bring to the same form with, conform",4833,1
συμπαθέω,,sumpatheō,"sympathize with, have compassion on",4834,2
συμπαθής,,sumpathēs,"sympathetic, understanding, sympathizing, compassionate",4835,1
συμπαραγίνομαι,,sumparaginomai,"come together with, help, come to the aid of",4836,1
συμπαρακαλέομαι,,sumparakaleomai,encourage together,,
συμπαρακαλέω,,sumparakaleō,"invite, encourage along with others",4837,1
συμπαραλαμβάνω,,sumparalambanō,"take along with, take along as a companion",4838,4
συμπαραμένω,,sumparamenō,remain or continue together with,4839,1
συμπάρειμι,,sumpareimi,"be together, be present with, am present together with",4840,1
συμπάσχω,,sumpaschō,"suffer with, suffer together with",4841,2
συμπέμπω,,sumpempō,"send with, send along with, send together with",4842,2
συμπεριλαμβάνω,,sumperilambanō,"embrace, embrace completely",4843,1
συμπίνω,,sumpinō,"drink with, drink together with",4844,1
συμπίπτω,,sumpiptō,"collapse, fall together",,1
συμπληρόω,,sumplēroō,"fulfill, be swamped, approach, fill completely",4845,3
συμπνίγω,,sumpnigō,"choke, choke utterly, crowd upon",4846,5
"συμπολίτης, -ου, ὁ",,sumpolitēs,fellow citizen,4847,1
συμπορεύομαι,,sumporeuomai,"come together, travel with, journey together with, assemble",4848,4
"συμπόσιον, -ου, τό",,sumposion,"party, group, drinking party, festive company",4849,2
"συμπρεσβύτερος, -ου, ὁ",,sumpresbuteros,fellow elder,4850,1
συμφέρω,,sumpherō,"лучше, полезнее",4851,15
σύμφημι,,sumphēmi,"concur, agree with, assent to",4852,1
"συμφορά, -άς, ἡ",,sumphora,"chance, circumstance",,
σύμφορος,,sumphoros,"beneficial, useful, profitable",,2
"συμφυλέτης, -ου, ὁ",,sumphuletēs,fellow countryman,4853,1
"σύμφυτος, -ον",,sumphutos,"identified with, united with, grown together",4854,1
συμφύω,,sumphuō,"grow at the same time, grow up with",4855,1
συμφωνέω,,sumphōneō,"agree with, agree together",4856,6
"συμφώνησις, -εως, ἡ",,sumphōnēsis,"agreement, harmony",4857,1
"συμφωνία, -ας, ἡ",,sumphōnia,"music, symphony, harmony of instruments",4858,1
σύμφωνος,,sumphōnos,"attuned to, harmonious, agreeing, agreeing with",4859,1
συμψηφίζω,,sumpsēphizō,"count up, add up, compute",4860,1
"σύμψυχος, -ον",,sumpsuchos,"harmonious, in unity, of one mind or spirit",4861,1
σύν,,sun,"с, вместе с (+дат)",4862,126
συνάγω,,sunagō,"собирать, собираться вместе",4863,61
"συναγωγή, -ῆς, ἡ",,sunagōgē,синагога,4864,56
συναγωνίζομαι,,sunagōnizomai,"strive together, struggle in company with",4865,1
συναθλέω,,sunathleō,"contend along with, struggle along with, compete together with others",4866,2
συναθροίζω,,sunathroizō,"gather, bring together, gather together, assemble",4867,3
συναίρω,,sunairō,"settle accounts, make a reckoning",4868,3
"συναιχμάλωτος, -ου, ὁ",,sunaichmalōtos,"fellow prisoner, fellow captive",4869,3
συνακολουθέω,,sunakoloutheō,"follow along with, accompany",4870,3
συναλίζομαι,,sunalizomai,"assemble, gather together, am assembled together with",4871,1
συναλλάσσω,,sunallassō,reconcile,,1
συναναβαίνω,,sunanabainō,"come or go up with, go up with",4872,2
συνανάκειμαι,,sunanakeimai,recline at table with,4873,8
συναναμίγνυμι,,sunanamignumi,"associate with, mingle, keep company with",4874,3
συναναπαύομαι,,sunanapauomai,"rest with, rest along with",4875,1
συναντάω,,sunantaō,"meet with, hence to happen, meet, encounter",4876,6
"συνάντησις, -εως, ἡ",,sunantēsis,meeting with,4877,1
συναντιλαμβάνομαι,,sunantilambanomai,"help, assist",4878,2
συναπάγομαι,,sunapagomai,"lead away with, carry away, associate with",,
συναπάγω,,sunapagō,"lead away with, condescend to",4879,3
συναποθνῄσκω,,sunapothnēskō,"die with, die together with",4880,3
συναπόλλυμι,,sunapollumi,"destroy with, perish along with",4881,1
συναποστέλλω,,sunapostellō,"send with, send together with",4882,1
συναρμολογέομαι,,sunarmologeomai,fit or join together,,
συναρμολογέω,,sunarmologeō,fit together,4883,2
συναρπάζω,,sunarpazō,"seize, drag away, drag by force",4884,4
συναυξάνομαι,συναυξάνω,sunauxanomai,grow together,4885,1
συνδέομαι,,sundeomai,"bind together, be in prison with",,
"σύνδεσμος, -ου, ὁ",,sundesmos,"bond, fetter, band",4886,4
συνδέω,,sundeō,bind together,4887,1
συνδοξάζομαι,,sundoxazomai,"join in praise, be glorified with someone",,
συνδοξάζω,,sundoxazō,glorify together with,4888,1
"σύνδουλος, -ου, ὁ",,sundoulos,товарищ по рабству,4889,10
"συνδρομή, -ῆς, ἡ",,sundromē,running together,4890,1
συνεγείρω,,sunegeirō,"raise up with, raise along with",4891,3
"συνέδριον, -ου, τό",,sunedrion,Синедрион,4892,22
"συνείδησις, -εως, ἡ",,suneidēsis,совесть,4893,32
σύνειμι,,suneimi,"be with, come together, am with","4895, 4896",3
συνεισέρχομαι,,suneiserchomai,"enter together, enter together with",4897,2
"συνέκδημος, -ου, ὁ",,sunekdēmos,"traveling companion, fellow traveler",4898,2
συνεκλεκτός,,suneklektos,"chosen together, fellow elect",4899,1
συνελαύνω,,sunelaunō,"compel, urge",4900,1
συνεπιμαρτυρέω,,sunepimartureō,"bear witness together with, unite in bearing witness",4901,2
συνεπίστημι,,sunepistēmi,rise up together against,4911,1
συνεπιτίθημι,,sunepitithēmi,join in an attack,,1
συνέπομαι,,sunepomai,accompany,4902,1
συνεργέω,,sunergeō,work together,4903,4
"συνεργός, -οῦ, ὁ",,sunergos,"сотрудник, помощник, сотоварищ",4904,13
συνέρχομαι,,sunerchomai,"собираться, сходиться, сопровождать, идти вместе",4905,32
συνεσθίω,,sunesthiō,eat with,4906,5
"σύνεσις, -εως, ἡ",,sunesis,"understanding, insight",4907,7
"συνετός, -ή, -όν",,sunetos,"intelligent, clever, wise, prudent",4908,4
συνευδοκέω,,suneudokeō,"consent, approve, agree heartily, agree, am of one mind with",4909,6
συνευωχέομαι,,suneuōcheomai,"feast together, carouse together, feast sumptuously with",4910,2
συνεφίστημι,,sunephistēmi,"join in an attack, rise up together",,
συνέχω,,sunechō,"напирать, нажимать, окружать, принуждать",4912,12
συνήδομαι,,sunēdomai,"delight in, rejoice together, delight inwardly in",4913,1
"συνήθεια, -ας, ἡ",,sunētheia,"habit, custom, practice",4914,2
"συνηλικιώτης, -ου, ὁ",,sunēlikiōtēs,"contemporary, one of the same age",4915,1
συνθάπτομαι,,sunthaptomai,bury (together) with,,
συνθάπτω,,sunthaptō,bury along with,4916,2
συνθλάομαι,,sunthlaomai,"crush together, smash to pieces",,
συνθλάω,,sunthlaō,"break, break in pieces",4917,2
συνθλίβω,,sunthlibō,"press together, crowd upon",4918,2
συνθρύπτω,,sunthruptō,"break in pieces, crush, thoroughly weaken",4919,1
συνίημι,,suniēmi,"понимать, соображать, постигать",4920,26
συνίστημι,,sunistēmi,"показывать, доказывать, нахваливать, рекомендовать",4921,16
συνοδεύω,,sunodeuō,"travel together with, journey with, accompany",4922,1
"συνοδία, -ας, ἡ",,sunodia,"caravan, company traveling together",4923,1
σύνοιδα,,sunoida,"know, be conscious of, consider, am privy to",4894,4
συνοικέω,,sunoikeō,"live with, dwell with, live in wedlock with",4924,1
συνοικοδομέω,,sunoikodomeō,"build up together, build together with",4925,1
συνομιλέω,,sunomileō,"talk, converse with, talk with",4926,1
συνομορέω,,sunomoreō,"be next door to, am contiguous with",4927,1
συνοράω,,sunoraō,"perceive, comprehend, realize",,
"συνοχή, -ῆς, ἡ",,sunochē,"dismay, anguish, distress",4928,2
συντάσσω,,suntassō,"arrange, direct, order, arrange with, appoint",4929,3
"συντέλεια, -ας, ἡ",,sunteleia,"completion, end, consummation",4930,6
συντελέω,,sunteleō,"complete, accomplish, finish, fulfill",4931,7
συντέμνω,,suntemnō,"cut short, shorten, bring to swift accomplishment",4932,1
συντηρέω,,suntēreō,"preserve, treasure, defend, keep safe, keep in mind",4933,4
συντίθημι,,suntithēmi,"agree, make an agreement",4934,3
συντόμως,,suntomōs,"briefly, concisely",4935,1
συντρέχω,,suntrechō,"run together, go with, run with",4936,3
συντρίβω,,suntribō,"break in pieces, crush, break by crushing",4937,7
"σύντριμμα, -τος, τό",,suntrimma,"destruction, ruin, crushing",4938,1
"σύντροφος, -ου, ὁ",,suntrophos,"one broughr up with, foster brother, companion",4939,1
συντυγχάνω,,suntugchanō,"meet with, join, come to",4940,1
"Συντύχη, -ης, ἡ",,Suntuchē,Syntyche,4941,1
συνυποκρίνομαι,,sunupokrinomai,"join in hypocrisy, dissemble with",4942,1
συνυπουργέω,,sunupourgeō,"join in helping, help together",4943,1
συνωδίνω,,sunōdinō,"suffer agony together, am in travail together",4944,1
"συνωμοσία, -ας, ἡ",,sunōmosia,"conspiracy, plot",4945,1
"Συράκουσαι, -ῶν, ἡ",,Surakousai,Syracuse,4946,1
"Συρία, -ας, ἡ",,Suria,Syria,4947,8
"Σύρος, -ου, ὁ",,Suros,"Syrian man, Syrian",4948,1
"Συροφοινίκισσα, -ης, ἡ",,Surophoinikissa,"Syrophoenician woman, Syrophoenician",4949,1
"Σύρτις, -εως, ἡ",,Surtis,"Syrtis, quicksand",4950,1
σύρω,,surō,"draw, drag",4951,5
συσπαράσσω,,susparassō,"convulse, throw violently on the ground",4952,2
"σύσσημον, -ου, τό",,sussēmon,"signal, sign, standard, banner, signal agreed upon",4953,1
"σύσσωμος, -ον",,sussōmos,"of the same body, belonging to the same body",4954,1
"συστασιαστής, ὁ",,sustasiastēs,fellow insurgent,4955,1
"συστατικός, -ή, -όν",,sustatikos,commendatory,4956,2
συσταυρόομαι,,sustauroomai,crucify with,,
συσταυρόω,,sustauroō,crucify together with,4957,5
συστέλλω,,sustellō,"limit, shorten, cover, swathe",4958,2
συστενάζω,,sustenazō,"lament, groan together",4959,1
συστοιχέω,,sustoicheō,correspond to,4960,1
"συστρατιώτης, -ου, ὁ",,sustratiōtēs,fellow soldier,4961,2
συστρέφω,,sustrephō,"gather up, bring together, roll or gather together",4962,2
"συστροφή, -ῆς, ἡ",,sustrophē,"unruly gathering, conspiracy, gathering together, riotous concourse",4963,2
συσχηματίζομαι,,suschēmatizomai,"conform to, be conformed to",,
συσχηματίζω,,suschēmatizō,conform to,4964,2
"Συχάρ, ἡ",,Suchar,Sychar,4965,1
"Συχέμ, ὁ",,Suchem,Shechem,4966,2
"σφαγή, -ῆς, ἡ",,sphagē,"slaughter, sacrifice",4967,3
"σφάγιον, -ου, τό",,sphagion,"victim, offering, slaughtered victim",4968,1
σφάζω,,sphazō,закалывать,4969,10
"σφαῖρα, -ας, ἡ",,sphaira,"sphere, ball, globe",,
σφόδρα,,sphodra,"очень, крайне, сильно",4970,11
σφοδρῶς,,sphodrōs,"exceedingly, greatly, violently",4971,1
σφραγίζω,,sphragizō,запечатать,4972,15
"σφραγίς, -ῖδος, ἡ",,sphragis,печать,4973,16
"σφυδρόν, -οῦ, τό",,sphudron,ankle,,1
"σφυρόν, -οῦ, τό",,sphuron,ankle bone,4974,1
σχεδόν,,schedon,"almost, nearly",4975,3
"σχῆμα, -τος, τό",,schēma,"outward appearance, form, shape, fashion, habit, appearance",4976,2
σχίζω,,schizō,"рвать, разрывать, раскалываться",4977,10
"σχίσμα, -τος, τό",,schisma,"tear, division, rent",4978,8
"σχοινίον, -ου, τό",,schoinion,"rope, cord",4979,2
σχολάζω,,scholazō,"devote oneself to, be unoccupied, have leisure, stand empty",4980,2
"σχολή, -ῆς, ἡ",,scholē,"lecture hall, school, leisure",4981,1
σῴζω,σώζω,sōzō,спасать,4982,109
"σῶμα, -τος, τό",,sōma,тело,4983,146
"σωματικός, -ή, -όν",,sōmatikos,"bodily, corporeal",4984,2
σωματικῶς,,sōmatikōs,"in bodily form, bodily",4985,1
"Σώπατρος, -ου, ὁ",,Sōpatros,Sopater,4986,1
σωρεύω,,sōreuō,"heap up, weigh down with, load",4987,2
"Σωσθένης, -ους, ὁ",,Sōsthenēs,Sosthenes,4988,2
"Σωσίας, -ίου, ὁ",,Sōsias,Sosias,,
"Σωσίπατρος, -ου, ὁ",,Sōsipatros,Sosipater,4989,1
"σωτήρ, -ῆρος, ὁ",,sōtēr,спаситель,4990,23
"σωτηρία, -ας, ἡ",,sōtēria,спасение,4991,46
"σωτήριος, -ον",,sōtērios,"saving, bringing salvation, salvation",4992,5
σωφρονέω,,sōphroneō,"be of sound mind, judgment, am sober mindeded, exercise self control",4993,6
σωφρονίζω,,sōphronizō,"encourage, advise, urge, admonish",4994,1
"σωφρονισμός, -οῦ, ὁ",,sōphronismos,"self discipline, sound judgment, self control",4995,1
σωφρόνως,,sōphronōs,"soberly, sensibly, showing self control, with moderation",4996,1
"σωφροσύνη, -ης, ἡ",,sōphrosunē,"self control, moderation, good judgment, sanity, sobriety",4997,3
σώφρων,,sōphrōn,"self-controlled, sensible, prudent, temperate",4998,4
"ταβέρναι, -ῶν, ἡ",,tabernai,taverns,4999,1
"ταβέρνη, -ης, ἡ",,tabernē,"rest house, inn, tavern",,
"Ταβηθά, ἡ","Ταβιθά, Ταβειθά",Tabētha,"Tabitha, antelope",5000,2
"τάγμα, -τος, τό",,tagma,"division, group, class, order, rank",5001,1
"τακτός, -ή, -όν",,taktos,"fixed, appointed, arranged",5002,1
ταλαιπωρέω,,talaipōreō,"endure hardship, be miserable, am miserable, distressed",5003,1
"ταλαιπωρία, -ας, ἡ",,talaipōria,"distress, misery, hardship",5004,2
"ταλαίπωρος, -ον",,talaipōros,"miserable, wretched, afflicted",5005,2
"ταλαντιαῖος, -α, -ον",,talantiaios,"weighing a talent, talent in weight",5006,1
"τάλαντον, -ου, τό",,talanton,талант (единица веса около 30 кг),5007,15
ταλιθά,,talitha,little girl,5008,1
"ταμεῖον, -ου, τό",,tameion,"inner room, storeroom, secret chamber",5009,4
"τάξις, -εως, ἡ",,taxis,"arranging, order, position, rank",5010,9
"ταπεινός, -ή, -όν",,tapeinos,"humble, downcast, lowly",5011,8
"ταπεινοφροσύνη, -ης, ἡ",,tapeinophrosunē,"lowliness of mind, humility",5012,7
ταπεινόφρων,,tapeinophrōn,humble,,1
ταπεινόω,,tapeinoō,"принижать, унижать, жить в нужде",5013,14
"ταπείνωσις, -εως, ἡ",,tapeinōsis,"humiliation, humble state, abasement, low condition",5014,4
ταράσσω,,tarassō,"приводить в смятение, потрясать, ужасать",5015,17
"ταραχή, ἡ",,tarachē,"disturbance, tumult, sedition",5016,2
"τάραχος, -ου, ὁ",,tarachos,"disturbance, commotion",5017,2
"Ταρσεύς, -έως, ὁ",,Tarseus,"Tarsian, belonging to Tarsus",5018,2
"Ταρσός, -οῦ, ἡ",,Tarsos,Tarsus,5019,3
ταρταρόω,,tartaroō,"cast into Tartarus, cast into hell, thrust down to Tartarus",5020,1
"Ταρτησσός, -οῦ, ὁ",,Tartēssos,Tarshish,,
τάσσω,,tassō,"arrange, appoint, order, assign",5021,8
