Word,alternate-spellings,transliteration,Gloss,Strongs,frequency
"τόπος, -ου, ὁ",,topos,"place, location",5117,94
"τοσοῦτος, -αύτη, -οῦτον",,tosoutos,"so great, so much",5118,20
τότε,τότ᾽,tote,"then, at that time",5119,158
τοὐναντίον,,tounantion,on the contrary,5121,3
τοὔνομα,,tounoma,by name,5122,1
"τράγος, -ου, ὁ",,tragos,male goat,5131,4
"τράπεζα, -ης, ἡ",,trapeza,"table, surface to place food or other items",5132,15
"τραπεζίτης, -ου, ὁ",,trapezitēs,"money changer, banker",5133,1
"τραῦμα, -τος, τό",,trauma,wound,5134,1
τραυματίζω,,traumatizō,wound,5135,2
τραχηλίζομαι,,trachēlizomai,lay bear,,
τραχηλίζω,,trachēlizō,"am laid bare, laid open",5136,1
"τράχηλος, -ου, ὁ",,trachēlos,neck,5137,7
"τραχύς, -εῖα, -ύ",,trachus,"rough, uneven",5138,2
"Τραχωνῖτις, -ιδος, ἡ",,Trachōnitis,Trachonitis,5139,1
τρεῖς,,treis,"three, 3",5140,67
τρέμω,,tremō,"tremble, am afraid",5141,3
τρέπω,,trepō,"turn, rotate, change",,
τρέφω,,trephō,"make to grow, nourish, feed, rear",5142,7
τρέχω,,trechō,"run, exercise myself",5143,20
"τρῆμα, -τος, τό",,trēma,"opening, hole",,2
τριάκοντα,,triakonta,"thirty, 30",5144,11
"τριακόσιοι, -αι, -α",,triakosioi,"three hundred, 300",5145,2
"τρίβολος, -ου, ὁ",,tribolos,"thistle, briar",5146,2
"τρίβος, -ου, ἡ",,tribos,"beaten track, path, worn path, beaten way",5147,3
"τριετία, -ας, ἡ",,trietia,"three years, space of three years",5148,1
τρίζω,,trizō,"gnash, grind, grate",5149,1
τρίμηνος,,trimēnos,"of three months, lasting three months",5150,1
τρίς,,tris,"thrice, three times",5151,12
"τρίστεγον, -ου, τό",,tristegon,"third story, floor",,1
"τρίστεγος, -ον",,tristegos,"having three stories, third story",5152,
"τρισχίλιοι, -αι, -α",,trischilioi,"three thousand, 3000",5153,1
"τρίτος, -η, -ον",,tritos,third,5154,58
"τρίχινος, -η, -ον",,trichinos,made of hair,5155,1
"Τροία, -ας, ἡ","Τρῳα, Τροίη",Troia,Troy,,
"τρόμος, -ου, ὁ",,tromos,"trembling, quaking",5156,5
"τροπή, -ῆς, ἡ",,tropē,"turning, change",5157,1
"τρόπος, -ου, ὁ",,tropos,"manner, way, character",5158,13
τροποφορέω,,tropophoreō,"bear or put up with another's manners, endure the ways of",5159,1
"τροφή, -ῆς, ἡ",,trophē,"food, nourishment",5160,16
"Τρόφιμος, -ου, ὁ",,Trophimos,Trophimus,5161,3
"τροφός, -οῦ, ἡ",,trophos,"nurse, mother",5162,1
"τροχιά, -ᾶς, ἡ",,trochia,"wheel-track, path, way, track of a wheel",5163,1
"τροχίλος, -ου, ὁ",,trochilos,"Egyptian plover, Eurasian wren",,
"τροχός, -οῦ, ὁ",,trochos,"wheel, course",5164,1
"τρύβλιον, -ου, τό",,trublion,"bowl, dish, platter",5165,2
τρυγάω,,trugaō,"gather in, harvest, gather",5166,3
"τρυγών, -όνος, ἡ",,trugōn,"small pigeon, turtledove",5167,1
"τρυμαλιά, -ᾶς, ἡ",,trumalia,"hole, eye of a needle",5168,1
"τρύπημα, -ατος, τό",,trupēma,"hole, eye of a needle",5169,1
"Τρύφαινα, -ης, ἡ",,Truphaina,"Tryphena, Tryphaena",5170,1
τρυφάω,,truphaō,"live for pleasure, revel, carouse, live a luxurious life",5171,1
"τρυφή, -ῆς, ἡ",,truphē,"reveling, luxury, splendor, effeminate luxury",5172,2
"Τρυφῶσα, -ης, ἡ",,Truphōsa,Tryphosa,5173,1
"Τρῳάς, -άδος, ἡ",,Trōas,Troas,5174,6
"Τρωγύλλιον, -ου, τό",,Trōgullion,Trogyllium,5175,1
τρώγω,,trōgō,"gnaw, crunch, eat",5176,6
τυγχάνω,,tugchanō,"obtain, happen, perhaps",5177,13
τυμπανίζω,,tumpanizō,"torment, torture, break on the wheel",5178,1
τυπικῶς,,tupikōs,as an example or warning,,1
"τύπος, -ου, ὁ",,tupos,"mark, example, figure, model, type",5179,16
τύπτω,,tuptō,"smite, beat, strike, wound, inflict punishment",5180,14
"τύραννος, -ου, ὁ",,turannos,Tyrannus; tyrant,5181,1
τυρβάζω,,turbazō,agitate or disturb in mind,5182,1
"Τύριος, -ου, ὁ",,Turios,"Tyrian, inhabitant of Tyre",5183,1
"Τύρος, -ου, ἡ",,Turos,Tyre,5184,11
"τυρός, -οῦ, ὁ",,turos,cheese,,
"τυφλός, -ή, -όν",,tuphlos,blind,5185,53
τυφλόω,,tuphloō,"blind, make blind",5186,3
τύφομαι,,tuphomai,"smoke, smolder",,
τυφόομαι,,tuphoomai,"be puffed up, conceited",,
τυφόω,,tuphoō,"puff up, make haughty",5187,3
τύφω,,tuphō,raise smoke,5188,1
"τυφωνικός, -ή, -όν",,tuphōnikos,"like a whirlwind, violent, tempestuous",5189,1
"Τυχικός, -οῦ, ὁ",,Tuchikos,Tychicus,5190,5
"ὑακίνθινος, -η, -ον",,uakinthinos,"hyacinth-colored, dark blue, dark purple",5191,1
"ὑάκινθος, -ου, ὁ",,uakinthos,"jacinth, hyacinth",5192,1
"ὑάλινος, -η, -ον",,ualinos,"of glass, glassy, transparent",5193,3
"ὕαλος, -ου, ἡ",,ualos,"crystal, glass",5194,2
ὑβρίζω,,ubrizō,"mistreat, insult",5195,5
"ὕβρις, -εως, ἡ",,ubris,"damage, insult, loss",5196,3
"ὑβριστής, -οῦ, ὁ",,ubristēs,"violent, insolent, insolent person, insulting person",5197,2
ὑγιαίνω,,ugiainō,"be in good health, am well",5198,12
"ὑγιής, -ες",,ugiēs,"whole, healthy, well, sound, wholesome",5199,14
"ὑγρός, -ά, -όν",,ugros,"moist, green, full of sap",5200,1
"ὑδρία, -ας, ἡ",,udria,"water pot, jar",5201,3
ὑδροποτέω,,udropoteō,"drink water, am a water drinker",5202,1
"ὑδρωπικός, -ή, -όν",,udrōpikos,"suffering from dropsy or edema, afflicted with dropsy",5203,1
"ὕδωρ, -ος, τό",,udōr,water,5204,79
"ὑετός, -ου, ὁ",,uetos,rain,5205,6
"υἱοθεσία, -ας, ἡ",,uiothesia,adoption,5206,5
"υἱός, -ου, ὁ",,uios,"son, descendent, offspring",5207,381
ὑλακτέω,,ulakteō,bark (of a dog),,
"ὕλη, -ης, ἡ",,ulē,"forest, woodland, timber, fuel",5208,1
"Ὑμέναιος, -ου, ὁ",,Umenaios,Hymenaeus,5211,2
"ὑμέτερος, -α, -ον",,umeteros,your,5212,10
ὑμνέω,,umneō,"sing to, praise, sing, sing hymns to",5214,4
"ὕμνος, -ου, ὁ",,umnos,"song of praise, hymn, sacred song",5215,2
ὑπάγω,,upagō,"depart, go away",5217,81
"ὑπακοή, -ῆς, ἡ",,upakoē,obedience,5218,15
ὑπακούω,,upakouō,"obey, listen",5219,21
"ὕπανδρος, -ον",,upandros,"under or subject to a man, married, subject to a husband",5220,1
ὑπαντάω,,upantaō,"meet, go to meet",5221,5
"ὑπάντησις, -εως, ἡ",,upantēsis,"going to meet, meeting",5222,3
"ὕπαρξις, -εως, ἡ",,uparxis,"existence, subsistence, property, possession, goods, substance",5223,2
ὑπάρχω,,uparchō,"be, exist, am, am in possession","5225, 5224",62
ὑπείκω,,upeikō,"yield, give way, submit",5226,1
"ὑπεναντίος, -α, -ον",,upenantios,"opposed, contrary, hostile, opposite to, adverse",5227,2
ὑπέρ,,uper,"in behalf of {+gen}, above {+acc}",5228,159
ὑπεραίρω,,uperairō,"raise beyond, uplift, exalt myself, be arrogant",5229,3
"ὑπέρακμος, -ον",,uperakmos,"past the bloom of youth, of full age",5230,1
ὑπεράνω,,uperanō,"high above {+gen}, far above",5231,3
ὑπεραυξάνω,,uperauxanō,"grow abundantly, increase beyond measure, increase exceedingly",5232,1
ὑπερβαίνω,,uperbainō,"go beyond, trespass, sin against, transgress",5233,1
ὑπερβαλλόντως,,uperballontōs,"above measure, much more, beyond measure",5234,1
ὑπερβάλλω,,uperballō,"go beyond, surpass",5235,5
"ὑπερβολή, -ῆς, ἡ",,uperbolē,"excess, superiority, surpassing greatness, surpassing excellence, exceedingly",5236,8
ὑπερεῖδον,,upereidon,overlook,5237,1
ὑπερέκεινα,,uperekeina,beyond,5238,1
ὑπερεκπερισσοῦ,,uperekperissou,exceeding abundantly,,2
ὑπερεκτείνω,,uperekteinō,"stretch out beyond, overextent, over-stretch",5239,1
ὑπερεκχύννομαι,,uperekchunnomai,"pour out over, overflow",,
ὑπερεκχύνω,,uperekchunō,pour out so that it overflows,5240,1
ὑπερεντυγχάνω,,uperentugchanō,"plead, intercede, intercede for",5241,1
ὑπερέχω,,uperechō,"rise above, surpass, excel",5242,5
"ὑπερηφανία, -ας, ἡ",,uperēphania,"arrogance, haughtiness, pride",5243,1
"ὑπερήφανος, -ον",,uperēphanos,"arrogant, haughty, proud",5244,5
ὑπερλίαν,,uperlian,"exceedingly, beyond measure, preeminently",,2
ὑπερνικάω,,upernikaō,"prevail completely, am more than conqueror",5245,1
"ὑπέρογκος, -ον",,uperogkos,"arrogant, haughty, pompous, immoderate, boastful",5246,2
ὑπεροράω,,uperoraō,"overlook, disregard, pass over",,
"ὑπεροχή, -ῆς, ἡ",,uperochē,"superiority, authority, excellence",5247,2
ὑπερπερισσεύω,,uperperisseuō,"abound much more, abound exceedingly, overflow",5248,2
ὑπερπερισσῶς,,uperperissōs,"beyond all measure, utterly, beyond measure",5249,1
ὑπερπλεονάζω,,uperpleonazō,"abound exceedingly, overflow, am exceedingly abundant",5250,1
ὑπερυψόω,,uperupsoō,"raise, exalt beyond measure, highly exalt",5251,1
ὑπερφρονέω,,uperphroneō,"think too highly of oneself, be haughty, have high notions",5252,1
"ὑπερῷον, -ου, τό",,uperōon,"upper story, room upstairs, upper room",5253,4
ὑπέχω,,upechō,"undergo punishment, suffer, submit to, undergo",5254,1
"ὑπήκοος, -ον",,upēkoos,"obedient, listening to",5255,3
ὑπηρετέω,,upēreteō,"serve, minister to",5256,3
"ὑπηρέτης, -ου, ὁ",,upēretēs,"servant, assistant, attendant",5257,20
"ὕπνος, -ου, ὁ",,upnos,sleep,5258,6
ὑπό,"ὑφ᾽, ὑπ᾽",upo,"under {+acc}, by {+gen}, about {+acc}",5259,229
ὑποβάλλω,,upoballō,"instruct privately, secretly instigate or induce",5260,1
"ὑπογραμμός, -οῦ, ὁ",,upogrammos,"example, writing-copy",5261,1
"ὑπόδειγμα, -τος, τό",,upodeigma,"copy, example, figure",5262,6
ὑποδείκνυμι,,upodeiknumi,"show, indicate, point out, show plainly, teach, warn",5263,6
ὑποδέομαι,,upodeomai,"bind under, put on, wear",,
ὑποδέχομαι,,upodechomai,"welcome, receive, entertain as a guest, receive as a guest",5264,4
ὑποδέω,,upodeō,put on my feet,5265,3
"ὑπόδημα, -τος, τό",,upodēma,"sandal, shoe",5266,10
"ὑπόδικος, -ον",,upodikos,"answerable, accountable, answerable to",5267,1
"ὑποζύγιον, -ου, τό",,upozugion,"donkey, ass, beast of burden, ass or mule",5268,2
ὑποζώννυμι,,upozōnnumi,"undergird, brace, under-gird",5269,1
ὑποκάτω,,upokatō,"under, below, down at, underneath",5270,11
ὑποκρίνομαι,,upokrinomai,"pretend, make believe, act the part",5271,1
"ὑπόκρισις, -εως, ἡ",,upokrisis,hypocrisy,5272,6
"ὑποκριτής, -οῦ, ὁ",,upokritēs,"hypocrite, pretender",5273,20
ὑπολαμβάνω,,upolambanō,"take up, receive, assume, answer, suppose, welcome",5274,4
"ὑπόλειμμα, -τος, τό",,upoleimma,remnant,,1
ὑπολείπω,,upoleipō,"leave remaining, leave behind",5275,1
"ὑπολήνιον, -ου, τό",,upolēnion,"wine trough, vat, pit under the wine-press",5276,1
ὑπολιμπάνω,,upolimpanō,"leave, leave behind",5277,1
ὑπομένω,,upomenō,"tarry, endure, remain behind",5278,17
ὑπομιμνῄσκω,,upomimnēskō,"remind, remember",5279,7
"ὑπόμνησις, -εως, ἡ",,upomnēsis,"reminding, reminder, remembrance",5280,3
"ὑπομονή, -ῆς, ἡ",,upomonē,"endurance, perseverance, steadfastness",5281,32
ὑπονοέω,,uponoeō,"suspect, conjecture, suppose",5282,3
"ὑπόνοια, -ας, ἡ",,uponoia,"suspicion, conjecture, supposition",5283,1
ὑποπλέω,,upopleō,"sail under the shelter of, sail under",5284,2
ὑποπνέω,,upopneō,blow gently,5285,1
"ὑποπόδιον, -ου, τό",,upopodion,footstool,5286,9
"ὑπόστασις, -εως, ἡ",,upostasis,"substance, confidence, assurance, reality",5287,5
ὑποστέλλω,,upostellō,"draw back, withdraw, shrink back, conceal",5288,4
"ὑποστολή, -ῆς, ἡ",,upostolē,"hesitancy, timidity, shrinking, drawing back",5289,1
ὑποστρέφω,,upostrephō,"return, turn back",5290,35
ὑποστρωννύω,,upostrōnnuō,"spread out underneath, spread under",5291,1
"ὑποταγή, -ῆς, ἡ",,upotagē,"subjection, obedience, submission",5292,4
ὑποτάσσω,,upotassō,"subject, put in subjection, place under, subject to",5293,40
ὑποτίθημι,,upotithēmi,"lay down, make known, teach, suggest to",5294,2
ὑποτρέχω,,upotrechō,"run under the shelter of, run under shelter of",5295,1
"ὑποτύπωσις, -εως, ἡ",,upotupōsis,"prototype, standard, example, pattern",5296,2
ὑποφέρω,,upopherō,"endure, bear up under, suffer",5297,3
ὑποχωρέω,,upochōreō,"withdraw, go away, retire",5298,2
ὑπωπιάζω,,upōpiazō,"strike in the face, treat roughly, torment, bruise, worry, exhaust",5299,2
"ὗς, -ὑός, ἡ",,us,"sow, hog, boar, or sow",5300,1
"ὕσσωπος, -ου, ὁ",,ussōpos,hyssop,5301,2
ὑστερέω,,ustereō,"lack, need, am lacking, fall short, suffer need",5302,16
"ὑστέρημα, -τος, τό",,usterēma,"that which is lacking, need, want, poverty",5303,9
"ὑστέρησις, -εως, ἡ",,usterēsis,"need, want, poverty",5304,2
ὕστερον,,usteron,"lastly, afterward",5305,12
"ὕστερος, -α, -ον",,usteros,"later, afterwards",5306,2
"ὑφαντός, -ή, -όν",,uphantos,woven,5307,1
"ὑψηλός, -ή, -όν",,upsēlos,"high, lofty",5308,11
ὑψηλοφρονέω,,upsēlophroneō,"be proud, haughty, conceited, am high-minded, proud",5309,2
"ὕψιστος, -η, -ον",,upsistos,"highest, most high, heights",5310,13
"ὕψος, -ους, τό",,upsos,"height, heaven",5311,6
ὑψόω,,upsoō,"lift up, exalt",5312,20
"ὕψωμα, -τος, τό",,upsōma,"height, lofty thing, barrier, bulwark",5313,2
"φάγος, -ου, ὁ",,phagos,glutton,5314,2
φάγω,,phagō,eat,5315,65
"Φαῖδρος, -ου, ὁ",,Phaidros,Phaedrus,,
"φαιλόνης, -ου, ὁ",,phailonēs,cloak,,1
φαίνω,,phainō,"shine, appear, seem",5316,31
"Φάλεκ, ὁ",Φάλεγ,Phalek,Peleg,5317,1
"φανερός, -ά, -όν",,phaneros,"manifest, apparent, clear, visible, clearly",5318,20
φανερόω,,phaneroō,"reveal, manifest, make manifest, make clear, visible, or manifest",5319,49
φανερῶς,,phanerōs,"openly, publicly, clearly",5320,3
"φανέρωσις, -εως, ἡ",,phanerōsis,"disclosure, announcement, manifestation",5321,2
"φανός, -οῦ, ὁ",,phanos,"lamp, torch, lantern",5322,1
"Φανουήλ, ὁ",,Phanouēl,Phanuel,5323,1
φαντάζομαι,,phantazomai,"become visible, appear",,
φαντάζω,,phantazō,cause to appear,5324,1
"φαντασία, -ας, ἡ",,phantasia,"pomp, pageantry, show, display",5325,1
"φάντασμα, -τος, τό",,phantasma,"apparition, ghost, spirit",5326,2
"φάραγξ, -αγγος, ἡ",,pharagx,"ravine, chasm, valley",5327,1
"Φαραώ, ὁ",,Pharaō,Pharaoh,5328,5
"Φάρες, ὁ",Φαρές,Phares,Perez,5329,3
"Φαρισαῖος, -ου, ὁ",,Pharisaios,Pharisee,5330,101
"φαρμακεία, -ας, ἡ",,pharmakeia,"sorcery, magic, enchantment",5331,3
"φάρμακον, -ου, τό",,pharmakon,"poison, sorcery",,
"φάρμακος, -ου, ὁ",,pharmakos,"sorcerer, magician",5333,2
"φάσις, -εως, ἡ",,phasis,"report, announcement, tidings",5334,1
φάσκω,,phaskō,"affirm, assert, profess",5335,3
"φάτνη, -ης, ἡ",,phatnē,"manger, stall, feeding trough",5336,4
"φαῦλος, -η, -ον",,phaulos,"worthless, bad, wicked, base",5337,6
"φέγγος, -ους, τό",,pheggos,"light, brightness",5338,3
φείδομαι,,pheidomai,"spare, abstain",5339,10
φειδομένως,,pheidomenōs,sparingly,5340,2
"φελόνης, -ου, ὁ",,phelonēs,"mantle, cloak",5341,
φέρω,,pherō,"bring, bear, carry, lead",5342,64
φεῦ,,pheu,"oh!, alas!",,
φεύγω,,pheugō,"flee, escape, shun",5343,31
